rental_id,customer_id,car_id,rental_date,return_date
RNT465,CUST16966,CAR43,2023-08-19,2022-06-01
RNT466,CUST1563,CAR16,2023-12-03,2024-01-14
RNT467,CUST16113,CAR57,2021-12-02,2024-05-04
RNT468,CUST14360,CAR22,2021-12-27,2023-11-26
RNT469,CUST17316,CAR90,2023-10-25,2024-07-18
RNT470,CUST10884,CAR55,2022-07-21,2024-06-22
RNT471,CUST14739,CAR51,2023-07-02,2022-01-17
RNT472,CUST11919,CAR91,2024-08-22,2023-11-11
RNT473,CUST3805,CAR40,2024-04-18,2022-10-07
RNT474,CUST15740,CAR6,2022-02-27,2023-07-28
RNT475,CUST2905,CAR1,2022-08-17,2024-06-21
RNT476,CUST1728,CAR65,2023-01-01,2022-09-06
RNT477,CUST6322,CAR7,2023-03-10,2022-05-28
RNT478,CUST3204,CAR53,2023-01-21,2022-12-23
RNT479,CUST16287,CAR38,2024-06-08,2024-05-21
RNT480,CUST5967,CAR48,2023-01-05,2022-06-05
RNT481,CUST434,CAR86,2024-03-03,2023-01-21
RNT482,CUST16622,CAR82,2022-10-20,2024-04-08
RNT483,CUST4111,CAR10,2024-08-15,2024-02-03
RNT484,CUST15717,CAR26,2022-06-21,2022-11-05
RNT485,CUST14405,CAR73,2023-10-16,2022-06-14
RNT486,CUST1599,CAR3,2023-11-04,2022-10-12
RNT487,CUST5691,CAR47,2024-06-04,2024-02-18
RNT488,CUST9813,CAR91,2022-04-15,2022-07-28
RNT489,CUST9556,CAR52,2023-08-31,2023-07-06
RNT490,CUST176,CAR71,2022-05-09,2024-01-12
RNT491,CUST12412,CAR46,2022-06-22,2021-10-13
RNT492,CUST2266,CAR52,2022-02-10,2022-02-25
RNT493,CUST13861,CAR14,2024-07-02,2021-12-03
RNT494,CUST3455,CAR74,2022-10-01,2024-06-03
RNT495,CUST4647,CAR78,2023-09-12,2022-12-21
RNT496,CUST6972,CAR92,2023-11-23,2022-05-13
RNT497,CUST14171,CAR85,2022-09-26,2022-09-08
RNT498,CUST3688,CAR35,2022-08-23,2023-07-19
RNT499,CUST4572,CAR20,2023-05-28,2022-04-12
RNT500,CUST11516,CAR43,2024-01-11,2021-10-06
RNT501,CUST1538,CAR41,2022-08-04,2023-06-11
RNT502,CUST15328,CAR74,2023-08-11,2021-12-27
RNT503,CUST13613,CAR74,2022-12-10,2023-11-08
RNT504,CUST3902,CAR57,2022-12-01,2024-01-08
RNT505,CUST12356,CAR44,2022-12-31,2023-04-09
RNT506,CUST13384,CAR44,2024-05-31,2023-08-12
RNT507,CUST906,CAR33,2022-10-24,2023-10-11
RNT508,CUST377,CAR2,2024-05-12,2022-03-13
RNT509,CUST4891,CAR73,2022-11-07,2024-04-14
RNT510,CUST15138,CAR55,2024-07-03,2022-05-28
RNT511,CUST607,CAR7,2023-06-06,2023-09-04
RNT512,CUST13133,CAR30,2022-06-03,2021-11-29
RNT513,CUST8526,CAR72,2022-05-20,2022-12-06
RNT514,CUST3187,CAR35,2023-01-18,2024-04-03
RNT515,CUST8770,CAR15,2024-08-20,2023-06-26
RNT516,CUST5444,CAR75,2022-03-17,2022-11-15
RNT517,CUST1617,CAR5,2024-02-25,2023-10-01
RNT518,CUST6554,CAR31,2024-07-10,2022-10-02
RNT519,CUST16808,CAR79,2023-02-25,2023-12-12
RNT520,CUST873,CAR33,2024-09-05,2023-06-21
RNT521,CUST2503,CAR87,2022-08-06,2024-05-02
RNT522,CUST6680,CAR44,2023-07-19,2024-01-04
RNT523,CUST9305,CAR27,2022-11-30,2022-04-18
RNT524,CUST9166,CAR6,2024-01-19,2024-02-01
RNT525,CUST9584,CAR50,2024-04-26,2022-03-04
RNT526,CUST3986,CAR34,2023-08-05,2024-05-30
RNT527,CUST14531,CAR53,2022-10-17,2022-09-22
RNT528,CUST4483,CAR12,2023-05-03,2024-04-11
RNT529,CUST14665,CAR13,2023-09-02,2022-12-23
RNT530,CUST10547,CAR47,2021-10-25,2024-06-20
RNT531,CUST13353,CAR79,2024-08-30,2022-10-29
RNT532,CUST1315,CAR39,2023-05-02,2023-11-07
RNT533,CUST14158,CAR73,2022-02-27,2023-01-04
RNT534,CUST3840,CAR75,2022-12-14,2023-09-23
RNT535,CUST15044,CAR39,2022-11-18,2023-11-08
RNT536,CUST16160,CAR24,2023-02-27,2023-08-04
RNT537,CUST6032,CAR51,2023-08-22,2024-07-26
RNT538,CUST6323,CAR93,2022-01-25,2023-09-26
RNT539,CUST1949,CAR31,2023-02-02,2023-07-15
RNT540,CUST13600,CAR48,2022-08-12,2021-11-01
RNT541,CUST7886,CAR12,2024-06-28,2023-05-11
RNT542,CUST1286,CAR78,2021-12-25,2023-12-02
RNT543,CUST1834,CAR37,2024-04-22,2024-02-15
RNT544,CUST8226,CAR39,2023-02-24,2023-08-21
RNT545,CUST16229,CAR28,2022-12-14,2024-08-04
RNT546,CUST6506,CAR70,2024-06-03,2023-03-30
RNT547,CUST1499,CAR9,2024-07-20,2024-03-14
RNT548,CUST8231,CAR45,2022-12-11,2023-11-17
RNT549,CUST153,CAR78,2024-06-23,2022-03-01
RNT550,CUST6491,CAR56,2022-06-08,2022-07-30
RNT551,CUST1835,CAR40,2022-12-22,2021-11-08
RNT552,CUST11772,CAR59,2022-04-18,2021-11-15
RNT553,CUST10192,CAR35,2022-06-06,2024-07-04
RNT554,CUST13819,CAR56,2022-09-04,2022-01-18
RNT555,CUST12896,CAR54,2024-07-20,2023-04-19
RNT556,CUST14714,CAR31,2023-12-14,2023-11-12
RNT557,CUST5406,CAR60,2022-06-07,2024-04-04
RNT558,CUST5955,CAR6,2022-05-26,2022-03-03
RNT559,CUST1693,CAR92,2022-06-27,2024-06-15
RNT560,CUST16290,CAR35,2022-01-02,2022-06-25
RNT561,CUST6227,CAR65,2023-10-13,2024-04-26
RNT562,CUST4832,CAR46,2024-09-02,2023-07-19
RNT563,CUST12115,CAR69,2022-05-07,2022-07-31
RNT564,CUST1512,CAR89,2023-11-03,2021-11-09
RNT565,CUST2029,CAR79,2022-06-07,2021-09-27
RNT566,CUST16308,CAR80,2024-06-26,2022-06-07
RNT567,CUST1059,CAR14,2022-04-20,2022-09-28
RNT568,CUST9180,CAR17,2024-06-15,2024-06-02
RNT569,CUST14041,CAR39,2023-06-18,2023-01-31
RNT570,CUST7556,CAR46,2022-04-26,2022-11-08
RNT571,CUST16723,CAR49,2023-07-26,2023-07-29
RNT572,CUST14127,CAR81,2024-03-02,2021-10-26
RNT573,CUST13187,CAR33,2021-10-13,2024-03-05
RNT574,CUST15806,CAR79,2023-11-17,2022-08-05
RNT575,CUST5549,CAR53,2023-01-17,2023-03-27
RNT576,CUST5443,CAR51,2024-08-18,2024-03-13
RNT577,CUST7477,CAR23,2023-01-28,2023-05-16
RNT578,CUST90,CAR9,2022-09-14,2023-03-09
RNT579,CUST12517,CAR47,2023-06-13,2022-10-05
RNT580,CUST2536,CAR19,2023-01-28,2022-04-24
RNT581,CUST11924,CAR38,2024-03-18,2024-03-21
RNT582,CUST7229,CAR81,2022-05-02,2022-03-19
RNT583,CUST7639,CAR81,2024-05-19,2024-07-08
RNT584,CUST17104,CAR2,2022-09-03,2023-07-07
RNT585,CUST14572,CAR88,2023-06-07,2023-01-13
RNT586,CUST3217,CAR91,2022-03-21,2022-12-09
RNT587,CUST5501,CAR68,2024-01-02,2023-06-25
RNT588,CUST5291,CAR2,2022-03-28,2023-01-12
RNT589,CUST7631,CAR83,2022-08-04,2022-11-27
RNT590,CUST15140,CAR29,2022-04-24,2024-08-14
RNT591,CUST12816,CAR79,2024-04-13,2024-06-27
RNT592,CUST14664,CAR13,2021-10-13,2022-05-11
RNT593,CUST12812,CAR11,2022-04-21,2024-04-19
RNT594,CUST546,CAR7,2024-07-12,2024-04-10
RNT595,CUST1445,CAR52,2023-01-04,2024-01-12
RNT596,CUST13928,CAR34,2023-02-08,2021-10-27
RNT597,CUST6373,CAR34,2024-07-04,2022-01-12
RNT598,CUST11923,CAR89,2023-06-08,2023-07-29
RNT599,CUST10106,CAR50,2024-01-09,2022-07-08
RNT600,CUST15993,CAR59,2024-07-16,2023-10-22
RNT601,CUST10827,CAR13,2023-06-28,2022-05-24
RNT602,CUST1681,CAR84,2023-05-04,2024-02-07
RNT603,CUST6510,CAR26,2023-03-20,2023-08-29
RNT604,CUST6413,CAR93,2021-11-05,2022-05-12
RNT605,CUST15078,CAR11,2022-10-30,2021-12-01
RNT606,CUST8921,CAR30,2023-02-13,2023-05-10
RNT607,CUST11198,CAR36,2023-08-23,2022-10-01
RNT608,CUST3138,CAR34,2023-06-26,2024-04-24
RNT609,CUST12290,CAR0,2022-01-06,2023-04-02
RNT610,CUST3976,CAR45,2024-07-29,2023-01-28
RNT611,CUST2003,CAR54,2024-03-05,2023-03-31
RNT612,CUST2474,CAR63,2023-12-21,2023-08-13
RNT613,CUST5806,CAR83,2022-03-30,2022-03-30
RNT614,CUST13190,CAR48,2024-05-01,2022-09-19
RNT615,CUST11042,CAR25,2022-11-02,2022-03-05
RNT616,CUST9501,CAR22,2024-04-13,2022-07-11
RNT617,CUST6764,CAR7,2023-03-20,2024-04-17
RNT618,CUST3854,CAR85,2024-08-05,2024-08-19
RNT619,CUST12994,CAR46,2022-02-19,2021-11-21
RNT620,CUST7824,CAR52,2021-09-20,2022-08-30
RNT621,CUST13302,CAR74,2024-06-13,2023-09-04
RNT622,CUST3292,CAR23,2021-10-28,2024-05-20
RNT623,CUST16543,CAR36,2022-11-22,2024-05-05
RNT624,CUST3216,CAR45,2022-11-17,2023-03-19
RNT625,CUST1814,CAR90,2024-07-11,2023-01-09
RNT626,CUST1308,CAR17,2024-08-07,2022-04-19
RNT627,CUST3636,CAR21,2023-12-22,2023-06-15
RNT628,CUST14133,CAR90,2022-10-04,2024-02-16
RNT629,CUST6540,CAR46,2023-06-05,2021-12-01
RNT630,CUST10927,CAR38,2023-10-01,2023-12-27
RNT631,CUST2609,CAR76,2023-05-11,2023-10-22
RNT632,CUST7831,CAR13,2022-03-24,2024-01-29
RNT633,CUST10826,CAR12,2024-06-24,2023-01-05
RNT634,CUST16937,CAR90,2023-09-30,2024-03-05
RNT635,CUST6073,CAR27,2023-05-06,2022-08-08
RNT636,CUST7680,CAR3,2022-11-12,2022-05-22
RNT637,CUST14788,CAR0,2024-01-05,2021-10-17
RNT638,CUST10717,CAR39,2024-07-02,2024-03-24
RNT639,CUST13280,CAR44,2022-12-23,2024-04-13
RNT640,CUST11252,CAR62,2024-07-08,2024-01-16
RNT641,CUST5921,CAR86,2023-08-21,2023-01-12
RNT642,CUST4654,CAR47,2023-10-01,2022-04-26
RNT643,CUST12768,CAR59,2022-08-23,2022-01-08
RNT644,CUST13096,CAR83,2023-01-25,2023-11-26
RNT645,CUST8656,CAR26,2024-07-04,2024-09-10
RNT646,CUST166,CAR39,2021-09-27,2023-05-06
RNT647,CUST1463,CAR84,2022-06-28,2023-06-23
RNT648,CUST13978,CAR70,2022-12-03,2022-12-19
RNT649,CUST13369,CAR92,2024-04-09,2023-07-28
RNT650,CUST17275,CAR8,2023-02-21,2022-01-26
RNT651,CUST9737,CAR39,2021-09-24,2023-12-29
RNT652,CUST14468,CAR61,2023-04-28,2022-10-25
RNT653,CUST2453,CAR23,2022-11-23,2024-08-11
RNT654,CUST4648,CAR27,2021-10-03,2023-03-12
RNT655,CUST14303,CAR69,2024-05-18,2022-02-23
RNT656,CUST6675,CAR87,2023-12-18,2022-05-09
RNT657,CUST8604,CAR10,2023-03-27,2022-03-14
RNT658,CUST5013,CAR69,2022-09-02,2023-09-19
RNT659,CUST16941,CAR39,2023-11-10,2022-10-13
RNT660,CUST5626,CAR59,2022-02-27,2023-09-23
RNT661,CUST8684,CAR64,2022-04-13,2023-04-22
RNT662,CUST5708,CAR18,2024-05-14,2023-01-20
RNT663,CUST5445,CAR6,2023-08-18,2024-06-25
RNT664,CUST792,CAR39,2022-11-01,2021-10-21
RNT665,CUST49,CAR32,2023-12-31,2022-12-14
RNT666,CUST10121,CAR78,2024-05-15,2023-12-29
RNT667,CUST7090,CAR64,2021-12-19,2022-12-20
RNT668,CUST3855,CAR3,2022-01-03,2022-03-28
RNT669,CUST11892,CAR35,2022-12-02,2024-07-14
RNT670,CUST1852,CAR42,2023-05-19,2022-05-29
RNT671,CUST886,CAR39,2024-05-02,2023-10-20
RNT672,CUST9838,CAR73,2023-02-10,2022-06-14
RNT673,CUST8386,CAR12,2023-07-03,2024-05-05
RNT674,CUST8039,CAR0,2023-09-08,2022-08-16
RNT675,CUST4204,CAR23,2022-05-26,2023-02-06
RNT676,CUST686,CAR22,2023-03-27,2021-09-21
RNT677,CUST2452,CAR50,2021-12-19,2022-12-18
RNT678,CUST16694,CAR7,2023-07-14,2023-12-07
RNT679,CUST10563,CAR13,2023-05-20,2022-01-15
RNT680,CUST9095,CAR83,2022-11-25,2024-04-27
RNT681,CUST7233,CAR38,2022-10-11,2024-05-11
RNT682,CUST996,CAR68,2023-11-25,2022-09-30
RNT683,CUST15766,CAR13,2021-12-08,2023-01-13
RNT684,CUST5997,CAR77,2023-01-16,2023-10-27
RNT685,CUST10577,CAR8,2024-05-05,2024-01-26
RNT686,CUST2873,CAR7,2024-04-29,2023-06-15
RNT687,CUST4684,CAR59,2022-06-30,2024-08-16
RNT688,CUST3348,CAR26,2023-03-09,2022-04-05
RNT689,CUST5895,CAR60,2022-03-22,2022-12-23
RNT690,CUST8769,CAR32,2023-04-30,2023-01-01
RNT691,CUST8837,CAR48,2023-07-06,2022-10-16
RNT692,CUST14935,CAR3,2023-10-08,2022-02-26
RNT693,CUST2077,CAR5,2022-04-21,2023-01-19
RNT694,CUST6524,CAR14,2021-09-23,2024-07-31
RNT695,CUST13561,CAR42,2023-12-02,2024-06-25
RNT696,CUST9222,CAR57,2023-01-25,2023-08-07
RNT697,CUST6941,CAR62,2023-11-22,2023-11-05
RNT698,CUST6062,CAR65,2021-12-10,2023-09-26
RNT699,CUST1838,CAR71,2022-10-09,2023-06-05
RNT700,CUST2276,CAR81,2022-02-07,2021-12-22
RNT701,CUST2369,CAR31,2024-01-14,2023-12-25
RNT702,CUST3439,CAR12,2022-06-08,2022-09-09
RNT703,CUST124,CAR76,2022-03-12,2023-07-06
RNT704,CUST9327,CAR73,2024-03-01,2024-08-17
RNT705,CUST13670,CAR6,2022-05-06,2021-11-18
RNT706,CUST1720,CAR6,2022-12-29,2024-07-31
RNT707,CUST2677,CAR17,2022-01-27,2022-09-30
RNT708,CUST8815,CAR23,2023-10-14,2021-10-07
RNT709,CUST14221,CAR76,2022-02-01,2023-06-12
RNT710,CUST6684,CAR88,2023-09-05,2022-06-27
RNT711,CUST3079,CAR16,2023-03-23,2022-11-09
RNT712,CUST804,CAR22,2022-02-10,2023-06-14
RNT713,CUST9294,CAR45,2022-02-09,2022-11-06
RNT714,CUST8420,CAR42,2024-05-16,2024-08-05
RNT715,CUST3922,CAR13,2024-03-23,2021-10-18
RNT716,CUST11452,CAR55,2023-05-28,2022-07-09
RNT717,CUST2159,CAR53,2021-11-25,2024-04-22
RNT718,CUST12810,CAR91,2022-03-07,2021-11-15
RNT719,CUST10913,CAR24,2023-07-04,2022-05-29
RNT720,CUST2240,CAR12,2021-10-21,2023-04-05
RNT721,CUST9460,CAR79,2023-06-28,2024-03-30
RNT722,CUST159,CAR71,2022-06-06,2022-01-07
RNT723,CUST7818,CAR27,2023-05-09,2022-12-28
RNT724,CUST8535,CAR11,2022-08-01,2022-02-21
RNT725,CUST8993,CAR21,2022-09-13,2022-04-20
RNT726,CUST8717,CAR8,2024-08-19,2022-07-10
RNT727,CUST6017,CAR83,2022-07-12,2022-08-16
RNT728,CUST5268,CAR39,2023-05-18,2023-05-22
RNT729,CUST11557,CAR87,2023-09-09,2022-05-28
RNT730,CUST14937,CAR64,2022-10-24,2023-09-19
RNT731,CUST14197,CAR1,2021-11-02,2023-01-30
RNT732,CUST7017,CAR48,2022-11-27,2022-01-05
RNT733,CUST8818,CAR24,2024-05-19,2023-01-19
RNT734,CUST12659,CAR58,2022-06-20,2022-11-04
RNT735,CUST10289,CAR16,2023-08-17,2021-12-10
RNT736,CUST8723,CAR32,2022-11-23,2022-12-13
RNT737,CUST4390,CAR90,2022-01-08,2022-11-25
RNT738,CUST11953,CAR31,2024-04-11,2022-07-28
RNT739,CUST12747,CAR53,2024-02-20,2021-09-29
RNT740,CUST2008,CAR60,2023-07-21,2024-03-23
RNT741,CUST12505,CAR43,2022-10-27,2023-09-03
RNT742,CUST4449,CAR36,2024-06-20,2021-12-10
RNT743,CUST2407,CAR20,2023-02-04,2024-06-27
RNT744,CUST3639,CAR55,2022-10-03,2023-01-08
RNT745,CUST8947,CAR44,2024-03-01,2024-08-12
RNT746,CUST13116,CAR85,2023-03-30,2023-08-06
RNT747,CUST3905,CAR77,2023-09-05,2023-09-20
RNT748,CUST15015,CAR82,2024-05-19,2023-09-24
RNT749,CUST15980,CAR36,2022-01-12,2023-02-05
RNT750,CUST14836,CAR17,2022-08-18,2022-10-25
RNT751,CUST1307,CAR40,2023-10-23,2022-04-30
RNT752,CUST2044,CAR39,2024-03-05,2024-01-21
RNT753,CUST8572,CAR55,2022-10-24,2022-10-16
RNT754,CUST16856,CAR56,2022-11-18,2022-01-06
RNT755,CUST919,CAR1,2022-06-19,2024-07-16
RNT756,CUST14649,CAR16,2023-08-10,2022-05-01
RNT757,CUST13853,CAR43,2021-12-03,2024-06-20
RNT758,CUST10933,CAR48,2024-06-24,2022-08-13
RNT759,CUST11881,CAR42,2023-08-27,2021-11-10
RNT760,CUST12928,CAR70,2023-04-20,2024-01-04
RNT761,CUST16599,CAR4,2022-07-30,2023-07-05
RNT762,CUST9149,CAR28,2023-07-13,2023-09-28
RNT763,CUST10262,CAR80,2024-02-27,2022-04-14
RNT764,CUST13729,CAR3,2024-02-20,2023-09-02
RNT765,CUST246,CAR57,2022-02-11,2022-06-19
RNT766,CUST10516,CAR13,2024-03-18,2023-11-07
RNT767,CUST4441,CAR83,2023-11-13,2023-06-01
RNT768,CUST9382,CAR91,2023-10-06,2024-02-04
RNT769,CUST3445,CAR33,2023-12-02,2021-12-15
RNT770,CUST8230,CAR30,2022-12-31,2022-08-08
RNT771,CUST9721,CAR88,2023-05-30,2023-10-04
RNT772,CUST17173,CAR89,2023-06-12,2024-08-01
RNT773,CUST14732,CAR74,2022-02-22,2021-11-24
RNT774,CUST4226,CAR17,2023-07-30,2022-12-07
RNT775,CUST14182,CAR91,2022-08-25,2022-01-23
RNT776,CUST15023,CAR48,2021-10-15,2023-04-19
RNT777,CUST10027,CAR48,2021-11-21,2024-06-13
RNT778,CUST15712,CAR41,2022-08-16,2024-01-16
RNT779,CUST11082,CAR7,2022-11-25,2024-08-06
RNT780,CUST11726,CAR59,2024-01-14,2022-01-22
RNT781,CUST9704,CAR1,2022-03-18,2023-02-25
RNT782,CUST6872,CAR59,2024-07-17,2023-08-16
RNT783,CUST7774,CAR77,2022-07-08,2022-08-03
RNT784,CUST1547,CAR53,2023-12-27,2024-02-18
RNT785,CUST11639,CAR9,2021-12-26,2023-06-04
RNT786,CUST4264,CAR14,2023-03-07,2024-07-28
RNT787,CUST11879,CAR82,2023-09-08,2023-10-28
RNT788,CUST4993,CAR69,2023-10-21,2024-05-28
RNT789,CUST2547,CAR10,2023-08-11,2024-01-19
RNT790,CUST16778,CAR93,2022-04-06,2021-12-26
RNT791,CUST3113,CAR73,2023-07-16,2021-10-31
RNT792,CUST11168,CAR62,2023-11-13,2023-05-23
RNT793,CUST2058,CAR68,2022-05-26,2024-04-24
RNT794,CUST1547,CAR82,2023-04-21,2023-07-25
RNT795,CUST7604,CAR62,2022-05-13,2023-10-19
RNT796,CUST60,CAR35,2023-01-30,2023-01-23
RNT797,CUST10937,CAR72,2022-08-14,2023-08-30
RNT798,CUST7581,CAR81,2024-03-24,2022-08-08
RNT799,CUST4117,CAR68,2023-11-25,2024-02-20
RNT800,CUST12508,CAR81,2023-02-09,2024-02-15
RNT801,CUST13733,CAR32,2022-06-25,2023-01-04
RNT802,CUST8690,CAR64,2022-11-28,2022-11-11
RNT803,CUST11670,CAR31,2023-09-17,2024-04-10
RNT804,CUST6797,CAR91,2021-11-04,2024-07-08
RNT805,CUST794,CAR87,2023-02-02,2023-10-18
RNT806,CUST2991,CAR89,2023-04-22,2024-06-08
RNT807,CUST12850,CAR27,2022-04-09,2021-12-11
RNT808,CUST8352,CAR90,2022-02-09,2022-06-26
RNT809,CUST3446,CAR45,2023-10-04,2024-03-10
RNT810,CUST1346,CAR88,2022-02-09,2023-04-29
RNT811,CUST7,CAR49,2022-01-26,2021-11-06
RNT812,CUST15877,CAR7,2024-04-09,2023-02-22
RNT813,CUST3520,CAR21,2022-02-03,2023-10-16
RNT814,CUST16968,CAR76,2021-10-07,2024-08-14
RNT815,CUST6036,CAR16,2023-11-20,2022-05-18
RNT816,CUST13135,CAR35,2022-09-05,2022-04-24
RNT817,CUST8453,CAR9,2023-03-21,2023-12-15
RNT818,CUST688,CAR90,2023-08-24,2023-09-30
RNT819,CUST3215,CAR76,2021-12-20,2023-07-10
RNT820,CUST11520,CAR51,2022-05-04,2022-12-02
RNT821,CUST13314,CAR66,2022-04-01,2024-08-28
RNT822,CUST1854,CAR93,2022-12-21,2023-02-02
RNT823,CUST5274,CAR4,2024-06-13,2023-12-29
RNT824,CUST12340,CAR77,2022-04-12,2022-12-24
RNT825,CUST15641,CAR29,2022-02-06,2023-03-30
RNT826,CUST6892,CAR58,2023-11-22,2023-11-06
RNT827,CUST332,CAR0,2023-05-05,2022-08-28
RNT828,CUST7474,CAR19,2023-08-03,2023-02-08
RNT829,CUST603,CAR40,2023-12-09,2022-04-23
RNT830,CUST9124,CAR37,2024-02-23,2024-04-20
RNT831,CUST14405,CAR11,2022-06-28,2022-05-07
RNT832,CUST6631,CAR72,2022-01-01,2023-09-10
RNT833,CUST12882,CAR2,2023-08-08,2023-12-19
RNT834,CUST6135,CAR15,2022-09-27,2024-08-11
RNT835,CUST1529,CAR67,2023-12-26,2023-05-07
RNT836,CUST16466,CAR2,2022-01-21,2024-05-23
RNT837,CUST7885,CAR54,2022-06-21,2021-09-24
RNT838,CUST12357,CAR84,2024-07-21,2023-11-27
RNT839,CUST8904,CAR4,2022-07-20,2023-10-15
RNT840,CUST6546,CAR93,2022-12-13,2022-09-11
RNT841,CUST13701,CAR19,2024-01-12,2021-11-27
RNT842,CUST12335,CAR32,2022-03-12,2022-09-30
RNT843,CUST2059,CAR59,2024-02-23,2022-08-11
RNT844,CUST15061,CAR14,2021-11-18,2023-07-21
RNT845,CUST11772,CAR40,2023-12-08,2022-05-06
RNT846,CUST1016,CAR30,2023-10-16,2022-12-25
RNT847,CUST6493,CAR15,2022-05-26,2023-02-09
RNT848,CUST3594,CAR79,2022-12-08,2023-12-19
RNT849,CUST9598,CAR69,2021-10-26,2023-04-22
RNT850,CUST1268,CAR39,2024-02-14,2022-08-24
RNT851,CUST8013,CAR11,2022-05-12,2023-03-27
RNT852,CUST12156,CAR4,2021-11-09,2022-03-29
RNT853,CUST2189,CAR46,2023-04-23,2021-11-29
RNT854,CUST262,CAR19,2021-10-08,2024-08-12
RNT855,CUST13181,CAR40,2021-10-27,2022-01-27
RNT856,CUST12609,CAR22,2023-10-06,2022-04-19
RNT857,CUST17092,CAR40,2024-01-02,2023-05-09
RNT858,CUST13347,CAR84,2023-01-05,2024-06-11
RNT859,CUST4199,CAR19,2022-04-04,2022-08-30
RNT860,CUST1317,CAR57,2024-05-11,2022-05-10
RNT861,CUST13988,CAR68,2023-01-11,2022-09-01
RNT862,CUST16706,CAR1,2022-11-22,2022-03-07
RNT863,CUST3630,CAR28,2023-08-25,2023-01-26
RNT864,CUST10160,CAR11,2022-04-09,2022-06-05
RNT865,CUST4908,CAR24,2022-03-07,2023-05-28
RNT866,CUST10860,CAR59,2022-11-27,2022-12-07
RNT867,CUST10306,CAR36,2023-05-27,2022-03-13
RNT868,CUST15477,CAR46,2024-02-27,2023-04-30
RNT869,CUST5550,CAR44,2023-02-23,2023-07-07
RNT870,CUST3327,CAR46,2022-01-14,2024-03-29
RNT871,CUST8259,CAR47,2023-07-21,2024-03-31
RNT872,CUST17292,CAR70,2022-07-03,2022-07-06
RNT873,CUST4743,CAR87,2023-10-17,2022-11-17
RNT874,CUST3944,CAR8,2022-06-30,2022-09-18
RNT875,CUST11242,CAR86,2023-08-12,2024-08-15
RNT876,CUST13850,CAR62,2023-09-28,2024-05-17
RNT877,CUST482,CAR15,2023-09-01,2024-06-03
RNT878,CUST5400,CAR11,2021-10-26,2022-01-07
RNT879,CUST2755,CAR29,2022-09-27,2022-02-28
RNT880,CUST9755,CAR92,2022-06-15,2024-04-22
RNT881,CUST556,CAR31,2022-12-29,2024-03-05
RNT882,CUST10199,CAR39,2024-08-14,2023-06-22
RNT883,CUST8297,CAR44,2023-02-17,2024-01-16
RNT884,CUST15274,CAR3,2023-09-27,2023-10-17
RNT885,CUST17215,CAR52,2023-01-07,2023-06-07
RNT886,CUST13197,CAR37,2023-06-02,2022-08-11
RNT887,CUST1242,CAR86,2023-10-28,2021-10-19
RNT888,CUST10527,CAR76,2021-12-19,2021-10-28
RNT889,CUST4646,CAR5,2022-05-02,2022-11-06
RNT890,CUST758,CAR82,2023-05-25,2022-08-07
RNT891,CUST6458,CAR53,2024-07-03,2022-11-27
RNT892,CUST10181,CAR89,2023-08-15,2022-12-18
RNT893,CUST5335,CAR20,2024-05-02,2023-05-13
RNT894,CUST7580,CAR55,2023-09-21,2024-05-18
RNT895,CUST2932,CAR79,2022-12-27,2021-12-26
RNT896,CUST8019,CAR82,2023-02-27,2023-10-24
RNT897,CUST200,CAR66,2023-03-15,2024-08-11
RNT898,CUST1827,CAR66,2024-02-21,2023-03-05
RNT899,CUST11708,CAR34,2022-08-31,2021-12-16
RNT900,CUST4377,CAR32,2022-11-28,2024-01-11
RNT901,CUST11332,CAR0,2023-02-16,2023-11-04
RNT902,CUST4311,CAR28,2022-09-13,2023-01-24
RNT903,CUST3271,CAR85,2024-05-18,2021-12-21
RNT904,CUST5953,CAR24,2023-06-16,2023-12-17
RNT905,CUST16246,CAR28,2024-02-17,2022-10-11
RNT906,CUST9720,CAR72,2023-07-18,2023-10-20
RNT907,CUST10962,CAR26,2024-03-27,2024-05-21
RNT908,CUST6248,CAR80,2022-07-07,2023-03-23
RNT909,CUST15788,CAR52,2023-04-09,2022-04-03
RNT910,CUST3532,CAR8,2024-05-28,2022-03-15
RNT911,CUST14108,CAR90,2023-03-31,2024-01-22
RNT912,CUST16922,CAR45,2024-04-15,2024-01-30
RNT913,CUST16269,CAR25,2024-02-14,2023-07-13
RNT914,CUST6008,CAR91,2022-08-11,2022-05-29
RNT915,CUST16606,CAR58,2023-11-15,2022-04-12
RNT916,CUST10297,CAR77,2022-06-05,2021-11-04
RNT917,CUST3861,CAR69,2022-10-23,2022-11-11
RNT918,CUST7175,CAR26,2022-02-07,2023-11-19
RNT919,CUST16840,CAR29,2022-10-13,2022-07-08
RNT920,CUST14630,CAR42,2022-02-16,2021-11-21
RNT921,CUST5069,CAR72,2024-01-23,2024-07-15
RNT922,CUST6894,CAR21,2022-04-06,2022-05-19
RNT923,CUST215,CAR43,2022-05-14,2024-05-24
RNT924,CUST1372,CAR38,2022-01-23,2022-07-17
RNT925,CUST8015,CAR18,2021-12-11,2023-03-22
RNT926,CUST12249,CAR45,2021-09-26,2024-07-11
RNT927,CUST17017,CAR42,2023-04-18,2022-10-19
RNT928,CUST14332,CAR9,2023-12-16,2023-10-16
RNT929,CUST3630,CAR2,2024-08-21,2024-02-29
RNT930,CUST2035,CAR73,2022-02-25,2024-08-21
